432.9318582,60.46380678,8.2,21,25.1,23.4,33.2,114.3094005
527.1661211,103.0630232,10.2,28.4,29.5,24.4,43.1,117.6702294
554.3206327,141.3957327,13.1,34,32.5,25.3,49.7,122.4603255
552.3052199,171.120011,14.8,36.8,34.2,25.7,53,125.4036926
555.9994923,179.8480674,16.1,37.3,34.6,26,54.7,127.7963307
570.2635081,164.3805663,16.3,36,34.4,25.8,53.1,127.997251
556.1971594,137.2319084,16.3,34.9,33.3,25.6,50.3,127.997251
504.4654768,101.7956036,16,32,31.7,25.2,44.3,127.5956472
380.3432144,58.36299893,15.5,26.5,28.3,24.7,35.5,126.5957723
