7.62291633386839,15.9639783044971,21.7965804872703,-27.2800664298865
7.12037023316327,16.0117906895669,21.714233374437,-26.9602838184205
6.89138096238324,15.9080536624304,21.6908258901481,-27.3400697091093
6.96771848451133,15.9426361892779,21.6986291786768,-27.2134615333828
7.40397570616284,16.2768482999993,21.9505189877937,-26.8391257761389
6.97048640829728,15.9470098290256,21.6965733220285,-27.205847137888
7.72116072968648,17.3553675395484,22.1999709411636,-24.5904887325105
16.4726974580015,31.2652082066555,25.8531670447384,6.74309081221061
25.2545682820417,42.6526366066073,29.6404776361671,32.1269440282339
31.6918654794013,50.0291678635028,32.5634838837111,48.5812386616576
35.3525034640855,53.999748021532,34.3604272702824,57.3267993250797
36.606196924237,55.4231458240876,35.0626454388346,60.5120992902569
35.6495323385979,53.3726631185635,34.7103812574538,55.3042295296058
31.9224540435444,48.0634316358996,32.6104343676276,44.4224998469907
27.3375637439903,41.2577171985051,30.214603781253,29.3644582168741
19.941112673827,29.7090180346821,26.4835652763142,3.80815421778604
11.4982088353531,18.2284984187907,22.8183881042491,-21.7426983936546
10.4985466243271,17.7152179141618,22.4323709434987,-22.2515134134811
9.86098246485555,17.2567926299442,22.0699484433937,-22.7166197633741
9.15250199391063,17.0680391066402,22.2069965523456,-24.2463878795745
9.56989619002661,17.212498081302,22.1523819340112,-23.336301382159
9.33264434504371,17.2183677283466,22.32860328101,-24.1220241562793
9.35991422087454,16.9901333768359,21.9249723350666,-23.3188135843535
9.05613230462537,16.8517286850226,21.8935252486993,-23.8242251051621
8.37231985818538,17.4521140110565,22.5360149978151,-37.5748022630567
8.26853270497305,17.3555766391718,22.4195483640093,-37.5289694514874
7.58283697581438,16.8738855378063,22.049597973009,-38.3605558771462
7.65528773581926,16.9041414889239,22.056348698037,-38.1863434281157
7.45578116117511,17.0324023346224,22.3534720345668,-39.4320730384594
6.81054926502059,16.5054550993904,21.8818342797227,-39.89122574093
9.39325051525733,19.9667818440695,22.9354985757313,-28.4144235239839
19.5245139880134,34.9977457724983,27.0035846753981,22.8035025394296
26.6968723635169,44.505620722423,30.0518061435857,55.8039157901879
32.9643780672913,51.400272770183,32.7270815994261,79.5334986787607
36.4091141908349,54.8027901093116,34.2721187079666,91.3387931196681
38.1296715362124,56.0450481265907,34.9006230148003,96.1971472721523
37.7393862279648,55.3667333948051,34.7154377624958,93.7957581999671
35.0718644712567,51.1529571957457,33.4238959684084,79.5314041756713
30.1780097268501,43.9286600342555,30.8624907433058,55.7074963742157
23.072916692729,33.5834985618434,27.2612669371679,21.7454151660407
12.4406023381623,19.0524123831784,23.0534819953428,-29.5340773387722
11.7097360419297,18.7220856301471,22.7152338941473,-29.457019958544
